"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
12,"_Score-based_100taps.json","Food hygiene rating scheme - Monmouthshire","Under this scheme food outlets such as cafes and shops are given a hygiene score based on the findings of routine inspections carried out by local authority officers.","https://www.monmouthshire.gov.uk/food-hygiene-rating-scheme"
13,"_Score-based_100taps.json","PDF Reading borough council","This is calculated by applying a score to each investment (AAA=1, AA+=2, etc.) and taking the arithmetic average Unrated investments are assigned a score based on their perceived risk.","http://www.reading.gov.uk/media/7955/item6-TreasuryManagement-Update/pdf/item6-TreasuryManagement-Update.pdf"
14,"_Score-based_100taps.json","XLS documents.hants.gov.uk/adultservices/extra-care...","The 'Blind' scores are the scores based on the distances provided, the adjusted score takes account of those criteria considered more important by the older people consulted and the height difference...","http://documents.hants.gov.uk/adultservices/extra-care/ProjectExtraCareSiteSuitabilityAnalysisTool.xls"
15,"_Score-based_100taps.json","PDF Why do people cycle & what | 2.1 Bicycle Balance Score","A Dutch evaluation tool, known as the Bicycle Balance Score, confirms the link between high modal share and infrastructure provision: in municipalities with the highest score (based on an assessment...","http://www.niassembly.gov.uk/globalassets/documents/raise/publications/2015/regdev/2315.pdf"
16,"_Score-based_100taps.json","Previous consultations | North Yorkshire County Council","Each link will also have a score based on an assessment of the value placed on the link by the local community.","https://www.northyorks.gov.uk/previous-consultations"
17,"_Score-based_100taps.json","PDF Evidence for exposure and harmful effects","Reference: 1 PROVIDING SUPPORTIVE INFORMATION ONLY Evidence Level: 3 (score based more on technical quality of work, rather than strong relevance...","http://www.hse.gov.uk/Research/rrpdf/rr922.pdf"
18,"_Score-based_100taps.json","Examination of the Welwyn Hatfield","c) This assessment considered both planning and market factors and determined an overall score based on a variety of factors, and is therefore an objective and balanced assessment of the suitability...","http://welhat.gov.uk/CHttpHandler.ashx?id=13089&p=0"
19,"_Score-based_100taps.json","Pathways Into Cyber Crime","Hackforums users are given reputation scores based on their contributions and interactions on the site. Published 13/01/2017. 0325-CYB v1.0 12.","http://www.nationalcrimeagency.gov.uk/publications/791-pathways-into-cyber-crime/f"
20,"_Score-based_100taps.json","Measuring National Well-being - International Comparisons - Office for...","Each respondent had been given a score based on their frequency of participation, and these scores were used to identify the different cultural index types of 'very high', 'high', 'medium' and 'low'.","https://www.ons.gov.uk/peoplepopulationandcommunity/wellbeing/articles/measuringnationalwellbeing/2015-07-01"
21,"_Score-based_100taps.json","PDF Risk Management","'LIKELIHOOD' is scored based on probability and the 'CONSEQUENCE' table can be used to assess the consequences of each risk occurring. Taking each risk in turn...","https://www.cardiff.gov.uk/ENG/Your-Council/Strategies-plans-and-policies/ManagingRisk/Documents/Risk%20Management%20-%20Policy,%20Strategy%20and%20Methodology.pdf"
22,"_Score-based_100taps.json","PDF Public Pack","This is calculated by applying a score to each investment (AAA=1, AA+=2, etc.) and taking the arithmetic average Unrated investments are assigned a score based on their perceived risk.","http://moderngov.wrexham.gov.uk/documents/g3410/Public%20reports%20pack%2026th-Jul-2017%2013.30%20Customers%20Performance%20Resources%20and%20Governance%20Scrutiny%20.pdf?T=10"
23,"_Score-based_100taps.json","PDF Government Response to","Cafcass is working with its trade unions to reach a new workloads agreement using a weighting system, in which different case stages attract a points score, based on the amount of work that has to be...","https://www.justice.gov.uk/downloads/publications/corporate-reports/MoJ/gov-response-operation-of-the-family-courts.pdf"
24,"_Score-based_100taps.json","PDF A Pilot Study for Assessing","18. Second, a scoring system based on the individual log lengths, as shown in Table 5, was applied to the individual The mean score for all millable logs showed a slight increase, as would be expected.","https://www.forestry.gov.uk/PDF/fcin10.pdf/$FILE/fcin10.pdf"
25,"_Score-based_100taps.json","PDF DATE","This is calculated by applying a score to each investment (AAA=1, AA+=2, etc.) and taking the arithmetic average Unrated investments are assigned a score based on their perceived risk.","https://www.nelincs.gov.uk/wp-content/uploads/2018/01/5.-Treasury-Management-Strategy.pdf"
26,"_Score-based_100taps.json","PDF Draft","This score is based on the average of answers to five questions in the CQC national community survey.","https://modgov.hillingdon.gov.uk/documents/s20177/Appendix%20A%20-%20CNWL%20Quality%20Account%20Report.pdf"
27,"_Score-based_100taps.json","PDF March 2007","Global Legal Service Centres, GaWC Research (July 1999) - Cities are scored based on the number of particular law branches they contain. For the UK and the US, cities score points according to the...","https://www.cityoflondon.gov.uk/business/economic-research-and-information/research-publications/Documents/2007-2000/The%20Global%20Financial%20Centres%20Index1.pdf"
28,"_Score-based_100taps.json","PDF Public Assessment Report","The mean pain relief scores (based on the 6-point rating scale) over 14 days of treatment ranged between 2.9-3.2 on placebo and 4.4-4.6 on Lidocaine.","http://www.mhra.gov.uk/home/groups/par/documents/websiteresources/con2032998.pdf"
29,"_Score-based_100taps.json","PDF North West of England Plan","Examples of good practice for commercial/business and residential development criteria and scoring, based on the Joint Lancashire Structure Plan (Adopted March 2005) by Blackburn with Darwen BC...","http://www.knowsley.gov.uk/pdf/PG18_RegionalSpatialStrategy-for-the-NorthWest.pdf"
30,"_Score-based_100taps.json","PDF English Nature, the Joint Nature Conservation Committee","Based on 10 criteria, the minimum score is 10 and the maximum 50. The allocation of the score was based solely on the intrinsic suitability of a method to fulfil selected criteria.","http://jncc.defra.gov.uk/pdf/jncc356.pdf"
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Scoring-calculation_100taps.json","PDF Calculating the","Calculation of the number of A level students (FTE) Calculation of the average point score per entry.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/516434/16_to_18_calculating_the_average_point_scores_2015.pdf"
2,"_Scoring-calculation_100taps.json","PDF Calculation of the Job Working Circumstances (JWC) Score","In the Job Families Approach (JFA), there are a set of 5 factors which are know as the 'Job Working Circumstances' (JWC). These are: Physical Effort; Physical Dexterity; Working Conditions; Health...","http://www.swansea.gov.uk/media/3271/JWC-Score-Calculation/pdf/JWC_Score_Calculation.pdf"
3,"_Scoring-calculation_100taps.json","PDF Requirements for EPC and GDARs for the Green Deal ECO","...monitored • For all obligations, Ofgem may also require additional monitoring if a scoring calculation is not carried out by an calculation is not carried out by an accredited SAP or RdSAP assessor.","http://gdorb.decc.gov.uk/admin/documents/ORBCOMM024%20-%20Requirements%20for%20EPC%20and%20GDARs%20for%20the%20Green%20Deal%20ECO%20and%20Incentive%20Schemes.pdf"
4,"_Scoring-calculation_100taps.json","PDF Contract Name | Contract Risk Score Calculation","Contract Risk Score Calculation.","https://www.harrogate.gov.uk/download/downloads/id/1411/proforma_financial_vetting_form.pdf"
5,"_Scoring-calculation_100taps.json","PDF Further development of a tool for the","Health and Safety Executive. Further development of a tool for the assessment of repetitive tasks (ART). (March 2008 - March 2010). Prepared by the Health and Safety Laboratory for the Health and...","http://www.hse.gov.uk/Research/rrpdf/rr808.pdf"
6,"_Scoring-calculation_100taps.json","PDF Energy Company Obligation (ECO2): Measures Table","The pre-installation scoring calculation for loft top-up will take into account the existing insulation. 9. Further information regarding Loft Insulation Ceiling: Top-up 100 can be found on our website.","https://www.ofgem.gov.uk/sites/default/files/docs/2015/10/eco2_measures_table_-_oct_2015-_v2_3_-_final.pdf"
7,"_Scoring-calculation_100taps.json","PDF Service incentive mechanism (SIM) for","It should be noted that we initially raised our concerns relating to the SIM scoring calculation, the impact upon companies with high proportions of dual service customers and the composition of the...","https://www.ofwat.gov.uk/wp-content/uploads/2013/10/United-Utilities-response-to-Service-incentive-mechanism-SIM-for-2015-onwards-%E2%80%93-a-consultation.pdf"
8,"_Scoring-calculation_100taps.json","Step seven - weigh up non-monetary costs and benefits | Department...","It is not helpful to cover some factors in a weighted scoring calculation and others in an impact statement.","https://www.finance-ni.gov.uk/articles/step-seven-weigh-non-monetary-costs-and-benefits"
9,"_Scoring-calculation_100taps.json","ODT C: DETAILED OUTPUT SCORING(1 page per output)","ARIES and the separate programme scoring calculation sheet will calculate the overall output score taking account of the weightings and individual outputs scores.","http://iati.dfid.gov.uk/iati_documents/21968341.odt"
10,"_Scoring-calculation_100taps.json","PDF BRE Client Report","Appendix A. Brief explanation of the HHSRS hazard score calculation and banding reproduced from the Operating Guidance.","https://www.bradford.gov.uk/media/3154/hia-report-bradford-v4.pdf"
11,"_Scoring-calculation_100taps.json","PDF Code for Sustainable","November 2010 Department for Communities and Local Government. Copyright in the contents, the cover, the design and the typographical arrangement rests with the Crown. This document/publication...","http://www.medway.gov.uk/pdf/code_for_sustainable_homes_techguide.pdf"
12,"_Scoring-calculation_100taps.json","PDF Town Centres 2013","6 Details of mean score calculation are included in Appendix C. Accent. Town Centres 2013 report FINAL REPORT TO USEÀCHÀ31.05.13.","http://content.tfl.gov.uk/town-centres-report-13.pdf"
13,"_Scoring-calculation_100taps.json","Noresults.",,
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Scoring-formula_100taps.json","PDF PHE Food and Water PT | Introduction to the scoring systems","The z-score formula is not used for allocating z-scores for qualitative tests. Participants who report a correct result are allocated a z-score of 0.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/675584/FEPTU562.11.pdf"
2,"_Scoring-formula_100taps.json","PDF PHE Food and Water PT","The z-score formula is not used for allocating z-scores for qualitative tests. Participants who report a correct result are allocated a z-score of 0.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/642432/FEPTU562.10.pdf"
3,"_Scoring-formula_100taps.json","PDF Draft Feeding in the First Year of Life Report","formula [Department of Health, 1994]. The term complementary feeding is preferred to describe diversification of the diet because weaning has also been used to describe curtailment of...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/629221/Feeding_in_the_first_year_of_life_draft_report.pdf"
4,"_Scoring-formula_100taps.json","PDF Trust and reputation in","For instance, credit scoring formulas also assume that the probability that all loans of a certain kind will default derives from exactly the same risk factors...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/289064/12-1090-dr30-trust-and-reputation-in-financial-services.pdf"
5,"_Scoring-formula_100taps.json","PDF Evaluation of Doppler monitoring for","Any use of the KISS score formula above must take into account that the numerical values and weighting given to individual grades are arbitrary, and may in fact be inappropriate.","http://www.hse.gov.uk/researcH/rrpdf/rr598.pdf"
